GENDER	AGE	MEMBER POL. PARTY	INFO: PRESS	INFO: TV RADIO	INFO: POL. MEETING	INFO: PARTY PRESS	INFO: ELECT. PUBLICATION	INFO: CONVERSATION	INFO: NOT INTERESTED	STATE AND MASS MEDIA	RESULT INFLUEN.VOTING	WHICH PARTY LAST ELECT.
Male	55	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	28	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	For the independent candidate
Female	34	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	42	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	45	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	64	Not a member	No	No	No	No	No	No	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	23	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	38	Other party:	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	21	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	49	HDZ	Yes	Yes	Yes	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	29	Not a member	Yes	No	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	60	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	24	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Male	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	50	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	57	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	45	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	59	HSS	Yes	Yes	Yes	No	Yes	Yes	No	The state should have limited influe	No	HDZ
Male	45	HKDZ	Yes	Yes	Yes	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	64	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	Savez komunista Hrvatske - Stranka d
Male	55	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have strong influen	No	HDZ
Male	57	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	32	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	55	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	No	HDZ
Female	41	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	44	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Female	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	23	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Male	58	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	23	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	42	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	36	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	40	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Female	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	39	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	49	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Male	79	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	No	Other party:
Female	44	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	52	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Female	25	HSLS	Yes	Yes	Yes	Yes	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	54	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Female	59	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	59	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	29	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	33	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	HDZ
Female	45	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	43	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	46	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	49	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	37	Other party:	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	42	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Female	27	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	29	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	61	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Female	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	41	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	22	Not a member	No	Yes	No	No	No	Yes	No	The state should have limited influe	Yes	HDZ
Female	60	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	37	Not a member	Yes	Yes	No	No	No	Yes	NA	The state should have limited influe	No	HDZ
Male	32	Not a member	No	No	No	No	No	Yes	Yes	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	50	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	40	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Socijalisticki savez - Savez socijal
Female	18	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Female	32	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	35	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	27	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	33	Not a member	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	53	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	36	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Female	34	Not a member	No	Yes	No	No	No	No	Yes	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	49	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	20	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	49	Not a member	No	No	No	No	No	Yes	No	The state should not intervene in th	No	For the independent candidate
Male	41	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	37	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	23	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	I did not vote
Male	45	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Socijalisticki savez - Savez socijal
Male	36	HSP	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	48	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	Yes	Savez komunista Hrvatske - Stranka d
Male	56	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Socijalisticki savez - Savez socijal
Female	76	Not a member	No	Yes	No	No	No	Yes	Yes	The state should have limited influe	Yes	Other party:
Female	37	Not a member	No	No	No	Yes	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	76	Not a member	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	26	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	39	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	43	Not a member	No	Yes	No	No	No	Yes	Yes	The state should have limited influe	No	HDZ
Female	27	Not a member	Yes	Yes	No	No	No	No	Yes	The state should not intervene in th	No	I did not vote
Male	59	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	59	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	Yes	Savez komunista Hrvatske - Stranka d
Male	59	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	35	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	No	I did not vote
Female	50	Not a member	Yes	Yes	No	No	NA	Yes	NA	The state should not intervene in th	No	HDZ
Female	36	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	18	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	55	Not a member	No	No	No	No	No	No	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	53	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Male	28	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	I did not vote
Male	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	For the independent candidate
Male	25	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	49	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Male	88	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
Male	31	Not a member	Yes	Yes	Yes	Yes	No	Yes	Yes	The state should not intervene in th	No	HSS
Female	21	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	I did not vote
Female	33	Not a member	Yes	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Female	53	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	43	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should not intervene in th	No	HDZ
Female	45	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	Yes	Koalicija narodnog sporazuma  Hrvats
Female	35	Not a member	No	Yes	No	No	No	Yes	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	46	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HDZ
Female	33	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	35	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	39	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	34	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	I did not vote
Female	29	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Female	21	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	44	Not a member	Yes	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	25	Not a member	NA	NA	NA	Yes	NA	NA	NA	The state should not intervene in th	No	Other party:
Male	52	Not a member	Yes	Yes	No	No	No	Yes	No	NA	No	HDZ
Male	33	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	59	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	56	HDZ	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	29	NA	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	31	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HSS
Male	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HSS
Male	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	For the independent candidate
Male	36	HDZ	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	49	HDZ	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	44	HSS	Yes	Yes	Yes	Yes	No	Yes	No	The state should not intervene in th	No	HSS
Male	43	HSS	NA	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	66	HSS	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HSS
Male	24	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	44	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	19	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	NA	I did not vote
Male	38	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	Savez komunista Hrvatske - Stranka d
Female	30	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	Savez komunista Hrvatske - Stranka d
Female	28	Not a member	No	Yes	No	No	No	Yes	Yes	The state should not intervene in th	No	HSS
Male	24	Not a member	Yes	No	No	No	No	No	Yes	The state should not intervene in th	No	HDZ
Male	19	HDZ	No	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	21	Not a member	Yes	Yes	No	No	Yes	Yes	No	The state should not intervene in th	No	HDZ
Male	39	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Male	30	Not a member	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	NA
Male	34	HSP	Yes	No	No	Yes	No	No	No	The state should not intervene in th	No	HDZ
Male	32	Not a member	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	32	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	HDZ
Male	39	HSLS	Yes	Yes	Yes	Yes	No	No	No	The state should not intervene in th	No	HDZ
Male	45	Not a member	Yes	Yes	NA	NA	NA	Yes	NA	The state should not intervene in th	Yes	HDZ
Male	47	Not a member	Yes	Yes	Yes	Yes	Yes	Yes	Yes	The state should have strong influen	Yes	HDZ
Male	53	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Male	52	Not a member	Yes	Yes	NA	NA	NA	NA	NA	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Male	59	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have strong influen	No	HDZ
Male	71	Not a member	Yes	NA	NA	NA	NA	NA	NA	The state should not intervene in th	No	HDZ
Male	86	Not a member	Yes	Yes	Yes	No	Yes	Yes	No	The state should have limited influe	Yes	HDZ
Female	26	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	20	Not a member	No	Yes	No	No	No	No	No	The state should have limited influe	No	I did not vote
Female	21	Not a member	Yes	Yes	No	Yes	No	Yes	No	The state should have limited influe	No	HDZ
Female	20	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	28	Not a member	Yes	Yes	No	No	No	Yes	No	The state should not intervene in th	No	I did not vote
Female	34	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	HDZ
Female	29	Not a member	No	Yes	No	No	No	No	No	The state should not intervene in th	No	Koalicija narodnog sporazuma  Hrvats
Female	37	Not a member	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	42	HDZ	Yes	Yes	No	No	No	Yes	No	The state should have limited influe	No	HDZ
Female	47	Not a member	Yes	Yes	NA	Yes	NA	NA	NA	The state should not intervene in th	No	HDZ
Female	46	Not a member	NA	Yes	NA	NA	NA	NA	NA	The state should have limited influe	No	Koalicija narodnog sporazuma  Hrvats
